created_at,text,sentiment
2017-12-06T02:15:14Z,Here’s what 119 Estimize analysts believe $MSFT will report for Q2 2018 revenue [Reporting 01/31 AMC] http://www.estimize.com/intro/msft?utm_content=MSFT&amp;amp;utm_medium=revenue_update&amp;amp;utm_source=stocktwits#chart=historical,Neutral
2017-12-06T02:14:06Z,"Looking at the yearly performance, $MSFT did better than 81% of all other stocks. On top of that, $MSFT also sh ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/MSFT?key=92318c9b-cb66-4932-8e30-5564fa1dd6a6",Neutral
2017-12-06T02:10:36Z,@Tradealike https://www.google.com/amp/s/www.cnbc.com/amp/2017/12/04/cryptocurrency-iota-rallies-after-launch-of-data-marketplace.html It partnered with $MSFT and is a new crypto that isn’t blockchain. The future.,Bullish
2017-12-06T02:07:13Z,$AMD Shorts are either super brave or bloody idiots at this point!.. With $QCOM $INTC &amp; $MSFT signed deals$$$,Bullish
2017-12-06T02:06:57Z,$IOT.X non believers stuck gold and worship to the new $$. Thank you $MSFT,Neutral
2017-12-06T01:55:22Z,$AMD A+++ Well done signing up $MSFT &amp; $QCOM 🏆,Bullish
2017-12-06T01:54:07Z,$IOT.X $MSFT that would be awesome,Neutral
2017-12-06T01:53:16Z,$IOT.X with $MSFT dealing in this gonna hit $20 end of year,Bullish
2017-12-06T01:32:50Z,$T $BAC $GE $F $INTC $ABX $AMD $BAC $VRX $SIRI $MSFT $INTC $HD-12/5 Changes in open interest,Neutral
2017-12-06T01:31:23Z,$BXE $ADVM $RAD $EGLT $AMAT $NGD $PPL $GE $T $RGC $MSFT $AMC $MUX $DEPO $VRX $OCN $BABA-12/5 Changes in volatility,Neutral
2017-12-06T01:29:20Z,🔴McOscilator  🔻&lt;50d $fb $goog $nvda $flex $sne $soxx $nflx  MACD bear❌ $amzn $msft $amat $aapl  🔻&lt;200d $hrb,Bearish
2017-12-06T01:23:50Z,$BAC $AAPL $MU $FB $BABA $AMD $NVDA $WFC $GE $SNAP $VRX $MSFT $AMZN $JPM $QCOM $TSLA $INTC-12/5 Most active options,Neutral
2017-12-06T01:22:52Z,@RonTurkey It has partnered with $MSFT . It has moved from #5 crypto currency to #4 in market cap in 24 hours.  Future beyond block-chain.,Bullish
2017-12-06T01:20:01Z,"$MSFT $NDAQ Stocks Mixed As Nvidia, Microsoft, Other Techs Try To Bounce https://themarketisopen.com/posts/stocks-mixed-as-nvidia-microsoft-other-techs-try-to-bounce",Neutral
2017-12-06T01:18:19Z,$CFO $MSFT Microsoft CFO sees Google&#39;s cloud as a threat and praises its chief: &#39;She&#39;s always been a winner&#39; https://themarketisopen.com/posts/microsoft-cfo-sees-google-s-cloud-as-a-threat-and-praises-its-chief-she-s-always-been-a-winner,Neutral
2017-12-06T01:15:52Z,@TheBullishFrog $MSFT is probably the biggest name. So awesome,Bullish
2017-12-06T01:12:35Z,$BTC.X $MSFT Partnered with $IOT.X US Citizens can only trade on Binance. It’s a damn rocket for two days.,Bullish
2017-12-06T01:07:55Z,$MSFT buddy. Futures are green now. Not sure what you’re looking at,Neutral
2017-12-06T00:40:47Z,"$MSFT  I am going to wait until tomorrow to see if this dips more to buy, futures are way down, night all",Neutral
2017-12-06T00:38:45Z,$IOT.X 24/7 Bitcoin trading. IOTA partners w/ Microsoft and trades to Bitcoin $BTC.X $msft. $GBTC $QQQ $ETH.X $XLF,Bullish
2017-12-06T00:28:55Z,$FB $NFLX $GOOGL $MSFT $INTC $NVDA,Neutral
2017-12-06T00:28:37Z,"Watch These 3 FANG Stocks, 2 Dow Titans At This Key Line; S&amp;P 500 Futures: https://www.investors.com/market-trend/stock-market-today/watch-facebook-google-netflix-microsoft-intel-at-this-key-line-sp-500-futures/ $FB $NFLX $GOOGL $MSFT $INTC $NVDA",Neutral
2017-12-06T00:22:36Z,$MSFT  it&#39;s possible this dips to low 80&#39;s and then moves up in tech correction continues but it will move up :),Neutral
2017-12-06T00:17:12Z,The State of the 30 Largest Companies on the Stock Market - https://buff.ly/2kn9gC5  | $INTC $AMZN $AAPL $BAC $XOM $GOOG $MSFT $T,Neutral
2017-12-06T00:14:11Z,"$MSFT   Will put in sell order at 83 or 84 and should get there by January, late December if not sooner with bounce rally",Neutral
2017-12-06T00:13:38Z,"$MSFT  Swing trader here, trying to catch a buy limit order right now at 81.57,  was in today at 81.75 and out at 82, going back in now",Neutral
2017-12-06T00:07:44Z,"$MSFT swing traders, I am in at about $84/share... how long unitl it pops back up?  I know techs are down, as well.",Neutral
2017-12-05T23:58:42Z,Forget China. India is where the growth is for Big Tech. The battle is on. $TCEHY $BABA $AMZN $MSFT $GOOGL $FB https://soundcloud.com/zacks-investment-research/podcast-110?utm_source=soundcloud&amp;utm_campaign=share&amp;utm_medium=twitter,Neutral
2017-12-05T23:21:08Z,Here’s what 119 Estimize analysts believe $MSFT will report for Q2 2018 EPS [Reporting 01/31 AMC] http://www.estimize.com/intro/msft?utm_content=MSFT&amp;amp;utm_medium=eps_update&amp;amp;utm_source=stocktwits#chart=historical,Neutral
2017-12-05T23:18:41Z,"$MSFT DailyPlay for Wednesday Dec 6th, 2017 - Microsoft  http://www.optionsplay.com/dailyplay/05/12/2017/bullish-dailyplay-wednesday-dec-6th-2017-microsoft-msft",Bullish
2017-12-05T22:43:06Z,"$MSFT: The short term is neutral, but the long term trend is still positive. Not much to worry about for now. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/MSFT?key=92318c9b-cb66-4932-8e30-5564fa1dd6a6",Neutral
2017-12-05T22:39:03Z,$MSFT is in Bullish Harami winning 60.00% in the past. https://goo.gl/uxD5kq,Bullish
2017-12-05T22:35:04Z,$DJIA $SPX $QQQ $BABA $MSFT $AMZN $AAPL $GOOG $FB $NFLX $BTC.X $USDCAD $EURUSD $USDJPY $GBPUSD $COMPQ: Trade Humor!,Neutral
2017-12-05T22:33:59Z,$BAC $UVXY SPY $C $AMZN $GOOGL $FB $NVDA $AAPL $MSFT $WMT $tsla $BABA $WFC  glad i only lost 900 what a joke of a market Trump&#39;s an idiot,Bearish
2017-12-05T22:14:41Z,$MSFT CLOSES WITHIN PREVIOUS DAY&#39;S RANGE: https://techniquant.com/reports/stock-msft-daily-technical-report-for-2017-12-05/,Neutral
2017-12-05T21:42:19Z,$MSFT $AAPL $QCOM $INTC So it&#39;s Mr. Softy and Qualcomm vs. Intel inside Apple?  Interesting turn of events - http://www.zdnet.com/article/microsoft-debuts-windows-10-on-arm/,Neutral
2017-12-05T21:39:42Z,$MSFT http://www.thestreetpoint.com/2017/12/05/remarkable-stock-in-focus-microsoft-corporation-nasdaqmsft-a-business-software-services-company/,Neutral
2017-12-05T21:37:59Z,$MSFT Microsoft showcases first Windows 10 laptops with $QCOM Qualcomm chips instead of $INTC Intel  https://www.cnbc.com/2017/12/05/microsoft-shows-first-windows-10-pcs-on-qualcomm-and-arm.html,Neutral
2017-12-05T21:29:32Z,Cash Repatriations Biggest Beneficiaries?  https://buff.ly/2zjftWE  $AAPL $MSFT $GOOG,Neutral
2017-12-05T21:25:27Z,Getting The BAND Together: 3 Analysts Rate Bandwidth https://benzinga.com/z/10874267 $BAND $CSCO $AMZN $GOOG $MSFT,Neutral
2017-12-05T21:25:20Z,After Hours Most Active $F $DLPH $ftr $ge $bac $xlp $gdx $KO $WFC $INTC $CSCO $QQQ $PFE $V $MSFT $SPY $AMD $CHK $PG https://marketchameleon.com/Reports/AfterHoursTrading,Neutral
2017-12-05T21:22:40Z,$QCOM $AVGO $MSFT Win10 on Qualcomm chips. This is huge for Microsoft and Qualcomm. Bad for Intel.,Bullish
2017-12-05T21:12:01Z,$MSFT Held On 2 Green On A Shaky Trading Day... We&#39;ll Take It... More Green Ahead Into New Year...$$$💵💰💵💰💵💰   👍 💵👍💵👍,Bullish
2017-12-05T21:09:08Z,$MSFT Feb 16 180 calls,Bullish
2017-12-05T21:08:14Z,$AMD Deals with $qcom and $msft and more to come. Lets face it MM&#39;s will keep this down to allow covering of the 173 mil short by big boys.,Bullish
2017-12-05T20:59:00Z,Buy-Write Search for Xtra Yield $AMD $AAPL $TSLA $INTC $NVDA $C $MS $DDD $R $TWX $VXX $MSFT $TWTR $SPY $QQQ $AMZN https://marketchameleon.com/volReports/optionbuywrite,Neutral
2017-12-05T20:58:38Z,$AMD Everyone wants to dance with $AMD Partner and vendor list growing exponentially. $AAPL $HPE $MSFT $QCOM Is $MU or $NVDA next? #FOMO,Bullish
2017-12-05T20:57:47Z,$INTC to $AMD after AMD announces deals with $MSFT &amp; $QCOM:   FU I&#39;M TAKIN YOU DOWN WIT ME!,Neutral
2017-12-05T20:52:24Z,$AMD 62milion shares traded  with $MSFT &amp; $QCOM deals eh.  Oh to be a fly on the wall of the room running that selling effort. Unreal!,Neutral
2017-12-05T20:41:01Z,"Looking at the yearly performance, $MSFT did better than 80% of all other stocks. We also observe that the gain ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/MSFT?key=92318c9b-cb66-4932-8e30-5564fa1dd6a6",Neutral
2017-12-05T20:30:18Z,$AMD $AAPL $HPE $MSFT $QCOM $MU $NVDA view a chart of 2017 for AMD. dead money,Neutral
2017-12-05T20:29:56Z,$AMD Everyone wants to dance with $AMD  Partner and vendor list growing exponentially. $AAPL $HPE $MSFT $QCOM Is $MU or $NVDA next? #FOMO,Bullish
2017-12-05T20:27:18Z,"$MSFT analysts on Estimize are expecting 8.93% YoY revenue growth for Q2, down from 9.87% in Q1 [Reporting 01/31 AMC] http://www.estimize.com/intro/msft?utm_content=MSFT&amp;amp;utm_medium=revenue_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-05T20:27:08Z,"Shorted small $MSFT Dec:84 c for credit. I&#39;m fine to get caught on it, as I&#39;m lifetime long in the never-sell account.",Neutral
2017-12-05T20:25:37Z,$AMD it&#39;s clear that everyone wants to dance with $AMD  Partner and vendor list growing exponentially. $AAPL $HPE $MSFT $QCOM  Is $MU next?,Bullish
2017-12-05T20:24:37Z,$MSFT $SNE powered by $AMD,Neutral
2017-12-05T20:19:50Z,"After Two Tech Wrecks In Two Weeks, Are Any Names Cheap? https://buff.ly/2AOSHWd  $AAPL $MSFT $ATVI $LRCX $NVDA $FB $GOOGL",Neutral
2017-12-05T20:18:49Z,$MSFT Wall Street wavers as Disney falls and tech rebounds https://themarketisopen.com/posts/wall-street-wavers-as-disney-falls-and-tech-rebounds,Neutral
2017-12-05T20:17:38Z,$INTC $MSFT Microsoft showcases first Windows 10 laptops with Qualcomm chips instead of Intel https://themarketisopen.com/posts/microsoft-showcases-first-windows-10-laptops-with-qualcomm-chips-instead-of-intel,Neutral
2017-12-05T20:14:16Z,"$AMD Partnership with $MSFT, partnership with $QCOM Everybody gets a partnership with $AMD. #Oprah  Join the #EPYC #RYZEN #VEGA train!!",Bullish
2017-12-05T20:13:01Z,"Many Large Funds Highly Bullish On Cloud, E-Com Disrupters - https://buff.ly/2AQFJaM  $MSFT $AMZN $BABA",Neutral
2017-12-05T20:09:18Z,$MSFT I want to see if it closes above $82.24..else little worried..,Bullish
2017-12-05T20:04:47Z,$MSFT Bulls are not giving up on MSFT...,Bullish
2017-12-05T20:03:08Z,An Epic Breakthrough: AMD&#39;s EPYC Server Processor Wins Its First Public Cloud Customer https://benzinga.com/z/10874517 $AMD $INTC $MSFT,Neutral
2017-12-05T19:57:42Z,Xbox One X is Huge w/ Gamers &amp; Holiday Shoppers Alike   http://www.gadgetreview.com/xbox-one-x-is-huge-with-gamers  https://www.microsoft.com/en-us/store/d/xbox-one-x/8NQ33JVV1S9V  $MSFT $SNE,Neutral
2017-12-05T19:54:55Z,Microsoft Corporation ($MSFT) Further to Fall http://www.livetradingnews.com/microsoft-corporation-nasdaqmsft-fall-64844.html#.Wib5W0qnGM8,Bearish
2017-12-05T19:50:39Z,$DPW  is going straight to the moon on rumors of huge AMAZON deal get over here $XXII $BLDP $HMNY $SMG $PLNT $PLUG $LODE $AMZN $MU $MSFT,Bullish
2017-12-05T19:47:23Z,$spy $qqq $fb $amzn $nflx $googl $aapl $msft $soxx $smh $mu $amd $nvda oh look another close at LOD. Bulls overstayed their welcome. Too bad,Bearish
2017-12-05T19:23:15Z,Everything is faaaaaadiiiiiingggg :( $FB $MSFT $AMAT $LRCX,Neutral
2017-12-05T19:00:25Z,Significant Shares $MSFT $GM $ABBV $DAL  $FNKO  $DFS $SYF $WEC $GT  $BABA  $LMT $LL  $MSFT  $ALL $CMI  $NKE $GS $VLO $JNJ drop 1 for $HBI ?,Neutral
2017-12-05T18:58:30Z,$FIT http://www.businessinsider.com/im-a-former-watch-buyer-heres-why-i-quit-wearing-one-for-good-2017-12 more proof $MSFT will likely buy. see the profile of the author at end of article,Neutral
2017-12-05T18:43:22Z,Price Moves vs Expected Moves $SNAP $MU $JD $FB $MSFT $NVDA $QCOM $AABA $AMD $T $VZ $INTC http://tinyurl.com/y7zbwhgq,Neutral
2017-12-05T18:42:47Z,$FB $MU $MSFT $BABA $NFLX $AAPL $AMZN $GOOG which tech stock held best during the &#39;sell off&#39;?,Bullish
2017-12-05T18:37:51Z,$AMD $FB $AAPL $SPY $QQQ $INTC $MSFT $LABU https://www.youtube.com/watch?v=7hnxw3CuZz0,Neutral
2017-12-05T18:28:21Z,$UVXY SPY $BAC $C $AMZN $GOOGL $FB $NVDA $AAPL $MSFT $WMT $MU $BABA $wfc If Trump said buy the market it means short the market!!!,Bullish
2017-12-05T18:00:11Z,"$IOT.X Following of this Crypto is increasing, rumors of more exchanges going to add it to their system, $MSFT deal = more good times ahead!",Neutral
2017-12-05T17:58:54Z,$BTC.X   $LTC.X $NAV.X $BAT.X $ARD.X $POT.X $XXII $DPW $IGC $SI_F   🚀👳‍♂️⛄💎💰🐐🐧🍍🥇🚜 $AMZN $GOOG $FB $MSFT $AAPL $TSLA $MCD $SONY $SPY,Bullish
2017-12-05T17:54:02Z,"Per IEX data, shorts losing money on $MSFT. The stock is up 1.38% on 12-05. https://www.shortpainbot.com?s=MSFT",Neutral
2017-12-05T17:49:39Z,$AMD will be taken to the moon by $MSFT and their Azure cloud!,Bullish
2017-12-05T17:41:43Z,$AMD collabo w $MSFT https://www.forbes.com/sites/patrickmoorhead/2017/12/05/amd-announces-first-public-cloud-deployment-of-epyc-with-microsoft-azure/?utm_source=yahoo&amp;utm_medium=partner&amp;utm_campaign=yahootix&amp;partner=yahootix&amp;yptr=yahoo#494448354da5,Bullish
2017-12-05T17:40:53Z,"$AMD today $MSFT was the first to announce partnership with AMD EPYC.   More coming, $INTC taking heat.",Neutral
2017-12-05T17:38:22Z,$MSFT https://www.streetobserver.com/2017/12/05/analysts-recommend-to-buy-technology-stock-microsoft-corporation-msft/,Neutral
2017-12-05T17:35:48Z,$AMD the irony is that Intel is down on AMD EPYC winning with $MSFT..  ..but the algos see Intel dropping.. and drag AMD with em. Heh.,Neutral
2017-12-05T17:33:09Z,"$MSFT analysts on Estimize are expecting 8.33% YoY EPS growth for Q2, down from 10.53% in Q1 [Reporting 01/31 AMC] http://www.estimize.com/intro/msft?utm_content=MSFT&amp;amp;utm_medium=eps_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-05T17:32:02Z,$MSFT http://www.wallstreetnews24.com/2017/12/05/simple-moving-averages-under-review-microsoft-corporation-nasdaq-msft/,Neutral
2017-12-05T17:29:19Z,"$MSFT those who sold yesterday, redeem yourselves and Buy Bigly",Bullish
2017-12-05T17:26:45Z,$MSFT $ADSK nice combo,Neutral
2017-12-05T17:23:55Z,Nasdaq Leads Pack As These 3 Top Chip Stocks Rebound: http://ow.ly/3NpB30h1ZN9 $NVDA $ANET $AMAT $MCD $MSFT,Neutral
2017-12-05T17:15:59Z,$MSFT http://www.hotstockspoint.com/2017/12/hot-stock-of-the-day-microsoft-corporation-nasdaq-msft/,Neutral
2017-12-05T17:14:01Z,"Don&#39;t miss the breakout on $MSFT. Buy stop @85.07, stop loss @80.13 is suggested by the ChartMill analyzer.. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TRADINGSETUP#/MSFT?key=92318c9b-cb66-4932-8e30-5564fa1dd6a6",Neutral
2017-12-05T17:06:16Z,"$MSFT For Those Who Missed The Dip Yesterday, Here&#39;s Your 2nd Chance Now...$WFC  BTD... 🚚💵💰💵💰💵 $BAC The Truck Up...💰💵💰💵💰",Bullish
2017-12-05T17:02:14Z,$MSFT QQQ has more room to run into Dec close...158.92,Bullish
2017-12-05T16:58:01Z,$qqq $soxx $fb $amzn $nxfl $googl $msft $aapl $mu $amd $nvda short squeeze over. Time to take profits and go home kids. $spy,Bearish
2017-12-05T16:54:46Z,@bumpcity Hope you held yesterday.  Good recovery today.  I leveraged the turnaround by buying $MSFT weekly calls yesterday.  Made 100%.,Bullish
2017-12-05T16:52:44Z,Bullish 5-min cross on some of my favorites $MSFT $AAPL $SPY $QQQ  Bought the dip on all of these yesterday.,Bullish
2017-12-05T16:39:05Z,$OSTK is so far out in front on blockchain ventures through Medici.  $ibm $msft $v going to need to partner.  https://www.google.com/amp/s/futurism.com/visa-microsoft-and-ibm-are-all-hiring-blockchain-developers/amp/,Neutral
2017-12-05T16:36:24Z,Stock Option Trades Screener for Trade Ideas $SYF $SPY $F $VALE $MGM $AABA $TOL $MSFT $IWM $AAPL $GM $XLF $OIH $CSCO https://marketchameleon.com/Screeners/OptionTrades,Neutral
2017-12-05T16:33:55Z,$MSFT Good LT .. accumulate this one too MSFT is everything !  $QQQ $TQQQ,Neutral
2017-12-05T16:25:23Z,$NVDA $baba $msft $kem $sq the big money decided to stop being retarded.  Merry Kwanza or whatever,Bullish
2017-12-05T16:24:21Z,"$MSFT this is MICROSOFT we are talking about, it was absurdly oversold yesterday and remains oversold. Load up.",Bullish
2017-12-05T16:22:47Z,$MSFT yuuup,Bullish
2017-12-05T16:16:25Z,Looks like I missed some nice action.  Congrats you dip buying maniacs. $BABA $MSFT $NVDA $QQQ,Neutral
2017-12-05T16:15:51Z,$MSFT only wish i had $ yesterday.,Neutral
2017-12-05T16:13:27Z,$AMD Looks like $NVDA got the $MSFT news today. Ugly duckling went to prom only to come home alone.,Bearish
2017-12-05T16:11:13Z,$MSFT Welcome Back Mr $oftee...💵💰💵💰 Your Friends $WFC And $BAC Missed You...$💵$💰$💵$💰,Bullish
2017-12-05T15:54:59Z,$MSFT - https://goo.gl/kVCfKE,Neutral
2017-12-05T15:54:09Z,"$MSFT Got a Jan. Bull spread, easy money here!",Bullish
2017-12-05T15:34:10Z,$MU $MSFT both about to pop,Bullish
2017-12-05T15:29:07Z,Here’s Where to Invest in The Promise of Quantum Computers $NVDA $MSFT $GOOG $IBM $INTC #investing #stockmarket  https://marketchameleon.com/Blog/post/2017/12/04/here-s-where-to-invest-in-the-promise-of-quantum-computers,Neutral
2017-12-05T15:28:34Z,Top Implied #Volatility Decliners $RGC $HDS $TWLO $TOL $GOOG $SPY $FB $GOOGL $MSFT $AMZN $UVXY $CME $T $NFLX http://tinyurl.com/yaxs85ln,Neutral
2017-12-05T15:24:35Z,$MSFT  Inside day . Good entry/add  $QQQ,Neutral
2017-12-05T15:24:00Z,Opened $SPX 2650C for tomorrow at 2.30 as a lotto. Who knows? On watchlist $AAPL / $TSLA / $GOOGL / $AMZN and $MSFT,Neutral
2017-12-05T15:22:23Z,$MSFT Volatility Skew Signals Very Bullish Sentiment - More info: https://marketchameleon.com/Overview/MSFT/OptionChain/,Neutral
2017-12-05T15:19:43Z,$MSFT Microsoft Stock Falls Toward 50-Day Moving Average https://themarketisopen.com/posts/microsoft-stock-falls-toward-50-day-moving-average,Neutral
2017-12-05T15:14:40Z,$AMD The climb to $15+ begins today when the $MSFT news spreads. AMD is a stake holder in the US&#39;s 2nd largest cloud provider. DELL EMC next,Bullish
2017-12-05T15:12:29Z,$AMD has the official $MSFT Cloud Partnership announcement under News Releases here ir.amd.com BIG WIN! #EPYC @AMDServer,Bullish
2017-12-05T15:09:56Z,"$VERI   $VERI aiWare won 2 awards for AI superiority with backing from $AMZN and $MSFT , the FUTURE",Bullish
2017-12-05T15:07:40Z,$AMD hope it goes 11 today after $msft news. Go amd,Bullish
2017-12-05T15:06:07Z,$KEM Your turn.  Everything else I have came back from the dead $nvda $baba $sq $amd $msft,Bullish
2017-12-05T15:04:26Z,We explained theidea about the #technology sector using $AAPl $MSFT $NVDA $FB $BABA and why another leg higher can be seen #Elliottwave,Neutral
2017-12-05T15:04:23Z,$MSFT Wake me at $100,Neutral
2017-12-05T15:04:02Z,Just sold $MSFT weeklies bought yesterday for 100% gain.  Told you guys to buy the dip.,Bullish
2017-12-05T14:56:04Z,$OSTK shorts have no idea what’s coming.  Think big.  Think $msft or $ibm blockchain partnership big.,Neutral
2017-12-05T14:51:08Z,$AMD $MU $INTC $NVDA $MSFT Here is the new Azure offering using AMD Epyc 32 core procs. Great news for all tech: https://azure.microsoft.com/en-us/blog/announcing-the-lv2-series-vms-powered-by-the-amd-epyc-processor/,Bullish
2017-12-05T14:48:49Z,$AMD $MU $INTC $NVDA $MSFT Here is the new Azure offering using AMD Epyc 32 core.  Great news for all tech: https://azure.microsoft.com/en-us/blog/announcing-the-lv2-series-vms-powered-by-the-amd-epyc-processor/,Neutral
2017-12-05T14:48:12Z,"$AMD if you damn greedy bastards aren&#39;t happy with $MSFT partnerships, we have more in store coming in 2 weeks. Just buy it for your benefit",Bullish
2017-12-05T14:46:35Z,$AMD Congrats Lisa with $MSFT Azure!,Bullish
2017-12-05T14:39:16Z,$AMD $MU $NVDA $MSFT $QQQ TECH RULES FULL STOP &amp; !!!,Bullish
