created_at,text,sentiment
2017-11-30T15:19:22Z,"apl,fb,weekli,call,rocket,boom",0
2017-11-30T15:19:31Z,"lli,program,run,today,climb,flatlin,close,preserv,gain,spi,aapl,amzn,goog,dia,qqq",0
2017-11-30T15:19:56Z,"aba,good,aapl,look,good,go,higher",0
2017-11-30T15:20:33Z,"b,aapl,amzn,qqq",1
2017-11-30T15:20:46Z,"apl,immens,dip",1
2017-11-30T15:20:58Z,"qq,spi,fb,aapl,nflx,googl,aapl,said,bounc,day",1
2017-11-30T15:21:57Z,"approv,first,ekg,reader,appl,watch,verg,aapl,health,wealth,heart",0
2017-11-30T15:22:10Z,"apl,trillion,dollar,co,ship,oper,system,without,root,password,hahahahaha",-1
2017-11-30T15:22:19Z,"lli,program,may,run,tax,deal,look,assur,rise,around,occur,spi,aapl,amzn,qqq,goog,dia",0
2017-11-30T15:22:33Z,"aba,show,stabil,level,onc,eu,close,thi,morn,see,run,past,also,aapl,make,nice,move",1
2017-11-30T15:22:44Z,"apl,never,understand,built,pyramid,thi,stock,low",1
2017-11-30T15:23:22Z,"apl,transfer,money,trade,acxount,buy,appl,wait,profit,repeat",0
2017-11-30T15:23:39Z,"day,earli,mover,immr,myo,titn,cpl,tli,bk,shld,sgh,eltk,ssc,rad,kr,jnpr,aapl,bac",0
2017-11-30T15:25:27Z,"updat,chart,pt,aapl,amzn,fb",1
2017-11-30T15:27:17Z,"p,impli,volatil,declin,jack,kr,box,lb,pvh,gnc,expr,db,nvda,uso,fb,xle,aapl,xop,msft",0
2017-11-30T15:28:10Z,"flx,fb,aapl,msft,goog,fb,crm,move,vz,dish,chtr,tmu,cmcsa,go,opposit,correl",0
2017-11-30T15:28:56Z,"apl,appl,lean,current,support",0
2017-11-30T15:29:17Z,"apl,fake,make,buy,appl,yeard,join,us,laugh,buy,short",0
2017-11-30T15:29:52Z,apl,1
2017-11-30T15:30:02Z,"apl,recent,drop,wa,hell,bear,trap,new,time,high,come,eoy,target",0
2017-11-30T15:31:23Z,"new,daili,high,wa,reach,aapl,aapl",0
2017-11-30T15:31:35Z,"apl,extens,research,conclud,ema,support,buckl",1
2017-11-30T15:32:33Z,"apl,ws,crackhead,probabl,see,thi,come",1
2017-11-30T15:33:07Z,"apl,ad,dip",1
2017-11-30T15:33:45Z,"apl,matrixman,block,becaus,wa,right,wa,wrong,guy,block,chart,post,garbag",0
2017-11-30T15:34:18Z,"sla,fb,amzn,aapl,baba,post,mark,correctli",0
2017-11-30T15:34:33Z,"sla,fb,amzn,aapl,baba,lololololololol",0
2017-11-30T15:35:20Z,"b,rise,ash,aapl",1
2017-11-30T15:36:29Z,"apl,steadi,goe,sail,toward,new,unchart,earn,promis,new,wealth,new,iphon,lover",1
2017-11-30T15:36:32Z,"nt,analysi,done,stock,fill,request,form,post,di,gme,ctl,vz,nke,msft,aapl",0
2017-11-30T15:37:00Z,"apl,nvda,call,morn,swing,post,dumpnpump,day,morn,put,ish,call",1
2017-11-30T15:39:50Z,"apl,first,hour,tremend,amaz",0
2017-11-30T15:40:44Z,"hop,amzn,nvda,aapl,roku,made,decent,money,yesterday,call,still",0
2017-11-30T15:41:05Z,"apl,readi,break,goodnewsbul",1
2017-11-30T15:44:31Z,"differ,hr,make,spx,ndx,djia,rut,spi,qqq,dia,iwm,note,mega,aapl,googl,fb,amzn",0
2017-11-30T15:44:37Z,"apl,max,pain,worth,subject,chang,cours",0
2017-11-30T15:44:58Z,"dlg,aapl,whi,would,invest,watt,unless,watt,replac,dlg,chip",1
2017-11-30T15:45:04Z,"imeisnow,nope,overvalu,high,heaven,aapl,great,bet,lt",0
2017-11-30T15:48:53Z,"px,ndx,djia,rut,spi,qqq,dia,iwm,aapl,googl,fb,amzn,love,chart,mayb,pick,whatev,green,side",0
2017-11-30T15:51:14Z,"thursday,morn,top,stori,aapl",0
2017-11-30T15:52:15Z,"ice,move,vs,expect,move,hbi,aapl,tsla,ko,fl,gm,nke,f,mdlz,lulu,gi,pvh",0
2017-11-30T15:52:39Z,"apl,appl,watch,ha,first,medic,accessori",0
2017-11-30T15:53:03Z,"apl,coo,appl,coo,jeff,william,explain,compani,revolutionari,heart,studi,came",0
2017-11-30T15:53:20Z,"apl,appl,iphon,could,run,compani,chip,soon,next,year,report",0
2017-11-30T15:54:09Z,"apl,appl,design,power,chip,earli,nikkei",0
2017-11-30T15:54:26Z,"apl,appl,design,power,chip,earli,nikkei",0
2017-11-30T15:55:56Z,"b,need,big,investor,aapl,tsla,see,bb,potenti,togeth,kill,short,algo,hft",0
2017-11-30T15:56:40Z,"tting,jumpstart,next,year,best,dividend,stock,gm,ohi,aapl,low,epd,kmi,nke,investorplac",0
2017-11-30T15:56:50Z,"apl,goog,fb,msft,would,benefit,tax,repar",0
2017-11-30T15:57:33Z,"apl,appl,watch,got,fda,approv,mini,step,healthcar,buy,buy",0
2017-11-30T15:58:46Z,"oodnewsbul,reconcil,dark,pool,probabl,oon,aapl,tsla,fail,fail,bb",0
2017-11-30T15:58:52Z,"apl,faceripp,aapl,jan,come,back,laugh",1
2017-11-30T15:59:02Z,"apl,wfc,bac,mccain,say,support,tax,bill,spi",0
2017-11-30T15:59:03Z,"apl,mccain,support,tax,bill",1
2017-11-30T15:59:15Z,"ess,compani,get,web,traffic,fb,goog,amzn,twtr,aaba,yelp,trip,wmt,ebay,aapl,hd,bbi",0
2017-11-30T15:59:22Z,"apl,via,theflynew,kati,huberti,ms,bullish,china,maintain,overweight,pt",1
2017-11-30T15:59:25Z,"apl,mccain,support,tax,bill,thi,could,huge,sharehold,thi,pass",1
2017-11-30T15:59:49Z,"apl,dollar",0
2017-11-30T16:00:18Z,"tifici,intellig,goe,rogu,aapl,msft,irbt,tsla,amzn,googl,goog,twtr,momo,qqq,ibm,c,v,bac",0
2017-11-30T16:00:21Z,"apl,fda,approv,appl,watch,ekg,reader,monitor,heart,stroke,detect",1
2017-11-30T16:01:40Z,"apl,trillion,market,cap,next,week,tax,bill,go,pass,spi,qqq,dia,nvda,mccain,board",0
2017-11-30T16:02:01Z,"apl,must,fund,manag,amp,institut,investor,alway",1
2017-11-30T16:04:22Z,"sft,goog,f,gm,aapl,amzn,fb,intc,amp,sign,tsla",0
2017-11-30T16:06:18Z,"put,hand,hip,dip,buy,dip,spi,aapl,sq",1
2017-11-30T16:06:41Z,"apl,think,onli,peopl,need,vote,tax,bill,pass,close,comfort",0
2017-11-30T16:07:44Z,"apl,time,rip,toward",0
2017-11-30T16:08:16Z,"apl,appl,adjust,gross,margin,indic,downtrend",-1
2017-11-30T16:08:31Z,"current,hold,cat,hd,sbux,vrx,xom,hca,nvda,bc,goo,di,p,aapl,cost,tjx,amc,bwld,dnkn,amzn,pypl",1
2017-11-30T16:08:50Z,"apl,special,dividend,sharehold,cash,get,back,us",1
2017-11-30T16:09:02Z,"apl,market,underr,appl,much,best,cpi,buy,back,stock",0
2017-11-30T16:09:33Z,"ealaloy,omg,obviou,someth,aapl,car,bb,qnx,aapl,partner,nice",0
2017-11-30T16:10:14Z,"apl,adjust,gross,margin,indic",-1
2017-11-30T16:12:53Z,"op,better,get,aapl,watch,top,pp,might,give,stroke,clleeer",0
2017-11-30T16:13:00Z,"py,tax,bill,take,effect,jan,sell,januari,take,profit,buy,dump,home,ny,nj,aapl,qqq,dia,c",0
2017-11-30T16:15:17Z,"apl,bear,came,close",1
2017-11-30T16:15:39Z,"new,daili,high,wa,reach,aapl,aapl",0
2017-11-30T16:15:47Z,"amp,p,fluctuat,technolog,stock,sell,spi,spx,ndx,aapl,djia",0
2017-11-30T16:15:57Z,"news,aapl,buy",1
2017-11-30T16:16:09Z,"imx,qcom,aapl",0
2017-11-30T16:17:14Z,"apl,thought,wa,quot,toy,quot,appl,stanford,begin,heart,studi,detect,irregular,heart,rhythm,use,appl,watch",1
2017-11-30T16:18:08Z,"apl,unstopp,fridayfishfri",1
2017-11-30T16:18:14Z,"apl,boner,candl,past",0
2017-11-30T16:19:25Z,"apl,short,want,see,dotard,gon,na,make,jump",0
2017-11-30T16:20:07Z,"apl,nvda,spi,thank,mccain,profit,today,great,holiday",1
2017-11-30T16:22:48Z,"apl,mm,gave,smart,money,steal,new,time,high,come,year,end,eoy,target",0
2017-11-30T16:24:09Z,"apl,see,befor,x",1
2017-11-30T16:24:11Z,"apl,close,today,tomorrow,next,week",0
2017-11-30T16:26:14Z,"apl,readi,prime,time",0
2017-11-30T16:26:16Z,"apl,algorithm,prevent,ani,movement,regardless,tax,chang,rig",1
2017-11-30T16:26:19Z,"apl,live,free,might,save,life",1
2017-11-30T16:26:29Z,"apl,realli,low,expect",0
2017-11-30T16:28:06Z,"ort,volum,ratio,fit,nke,xlk,aapl,via,shortvolum",0
2017-11-30T16:28:19Z,"apl,work,immedi,cut",0
2017-11-30T16:29:54Z,"apl,appl,heart,studi,come,free,profession,health,care,stanford,medic,amaz",1
2017-11-30T16:31:12Z,"apl,profession,medic,app,devic,android,wear,seriou,question",1
2017-11-30T16:31:43Z,"fitbit,number,wearabl,knock,aapl,spot",0
2017-11-30T16:32:03Z,"apl,stock,could,surg,percent,tax,reform,pass",0
2017-11-30T16:32:45Z,"fitbit,ha,toss,aapl,watch,number",0
2017-11-30T16:33:27Z,"alyst,buy,weak,semtech,report,aapl,smtc",0
2017-11-30T16:34:34Z,"apl,thank,tip",0
2017-11-30T16:34:56Z,"aapl,less,appal,rev,care",0
2017-11-30T16:35:39Z,apl,0
2017-11-30T16:36:52Z,"apl,fb,atvi,amat,touch,tech,til,see,sort,direct,need,consolid,heavi,mmm,c,amtd,xon,jd",1
2017-11-30T16:37:23Z,"yngtz,calvingrind,appl,watch,app,store,aapl",0
2017-11-30T16:37:46Z,"apl,whi,anyon,sell,beyond,reason,come",0
2017-11-30T16:38:06Z,"kidoom,appl,aapl,valu,appl,watch,divis,time,fit",0
2017-11-30T16:39:24Z,"apl,target,chines,new,year,john,mccain,help,sure,thing,cash,back,us,huge",1
2017-11-30T16:40:19Z,"nt,like,thi,gt,gt,gt,work,amzn,aapl,cmg,baba",0
2017-11-30T16:41:08Z,"apl,call,trade,time,premium",0
2017-11-30T16:43:58Z,"nap,plu,aapl,come,soon",1
2017-11-30T16:44:12Z,"apl,target,deliv",0
2017-11-30T16:47:00Z,"eat,ink,deal,provid,cardiac,monitor,aapl,heart,studi",0
2017-11-30T16:50:37Z,"apl,see,appl,bull,flag,right,wait,anoth,drop,zone,gap,check,c,see,similar,pattern",0
2017-11-30T16:50:59Z,"apl,got,yesterday,thank,much,sector,rotat",0
2017-11-30T16:54:22Z,"apl,rotat,wa,comput,glitch,fidel,mani,bank,even,login,buy",0
2017-11-30T16:55:09Z,"st,valuabl,us,compani,aapl,goog,msft,fb,amzn,jnj,xom,jpm,wfc",0
2017-11-30T16:57:07Z,apl,0
2017-11-30T16:58:39Z,"stock,turn,amzn,aapl,nflx,pcln",0
2017-11-30T17:00:38Z,"qq,bewar,interest,buy,technolog,stock,aapl",0
2017-11-30T17:03:52Z,"apl,anoth,month,guess,attack,bit,freedom",0
2017-11-30T17:04:42Z,"close,hit,tomorrow,aapl",0
2017-11-30T17:06:15Z,apl,0
2017-11-30T17:07:04Z,"apl,thi,tax,bill,pass,see,aapl,explod,upward",0
2017-11-30T17:08:19Z,"apl,eoy",1
2017-11-30T17:09:12Z,"big,stock,chart,thursday,aapl,amd,baba",0
2017-11-30T17:09:51Z,"qq,aapl,get,david,one,time,repatri,tax,enough,justifi,uptrend,need",0
2017-11-30T17:11:10Z,"py,ndx,nugt,jnug,uso,aapl,tax,reform,vote,result,come",1
2017-11-30T17:12:48Z,"apl,ser,boner,past,thi,time",0
2017-11-30T17:14:12Z,"apl,go,straight,hibern",1
2017-11-30T17:14:31Z,"apl,close",1
2017-11-30T17:14:31Z,"apl,appl,watch,close,abl,detect,stroke,soon,could,game,changer,health,artifici,intellig,smartwatch",1
2017-11-30T17:15:17Z,"apl,small,dip,bought,huge,volum,hourli",1
2017-11-30T17:21:43Z,"apl,thi,pass,tomorrow,move,must,cook,endors,repatri",1
2017-11-30T17:21:51Z,"apl,beat,med,tech,compani,biotelemetri,pop,say,aid,heart,studi",0
2017-11-30T17:21:59Z,"apl,buy,appl,becaus,iphon,x,lead,long,compani,analyst,say",0
2017-11-30T17:23:25Z,"zor,nvda,mu,lrc,mu,baba,wb,yy,pypl,sq,amat,bax,ew,amgn,fb,aapl,list,amp,qqq,soxx,go,ath,catch,dia",0
2017-11-30T17:23:30Z,"apl,dialog,share,tank,report,appl,design,power,chip",0
2017-11-30T17:23:54Z,"apl,imo,buy,ani,dip,think,veri,short,order,play,call,today,hold",1
2017-11-30T17:23:55Z,"apl,dialog,share,tank,report,appl,design,power,chip",0
2017-11-30T17:25:44Z,"b,amzn,aapl,nflx,goog,much,sector,rotat,faang,strong,fundament,get,better,corpor,tax,ralli",0
2017-11-30T17:26:01Z,"apl,think",0
2017-11-30T17:26:01Z,"py,qqq,dia,ichan,sour,sold,aapl,hlf",0
2017-11-30T17:26:03Z,"updat,aapl,amzn,fb",1
2017-11-30T17:27:34Z,"apl,guess,thi,go",1
2017-11-30T17:28:18Z,apl,0
2017-11-30T17:28:25Z,apl,1
2017-11-30T17:28:38Z,"w,catch,fall,appl,stock,free,aapl,qqq,djia",0
2017-11-30T17:28:50Z,"ock,index,roll,higher,bitcoin,plung,gs,kbwb,aapl,fb,nflx,amzn,nflx,googl",0
2017-11-30T17:29:41Z,"apl,intraday,channel,move,soon",1
2017-11-30T17:29:58Z,"apl,thi,consist,key,guy,spam,thi,board,fish,fri,friiiidayyyyy,kill,pleas",0
2017-11-30T17:30:04Z,"apl,green,volum,feel,better",1
2017-11-30T17:31:56Z,"apl,hold,still",0
2017-11-30T17:32:18Z,"ir,headach,american,compani,presid,trump,job,usa,compani,come,home,aapl,spi",0
2017-11-30T17:32:38Z,"eat,aapl,news,biotelemetri,appl",0
2017-11-30T17:34:28Z,"eat,aapl",0
2017-11-30T17:35:26Z,"apl,cook",1
2017-11-30T17:37:44Z,"apl,thi,biggest,posit,better,come,back,bad,mojo",1
2017-11-30T17:37:57Z,"apl,anyon,long,time,short,period",0
2017-11-30T17:38:28Z,"apl,sinc",0
2017-11-30T17:39:23Z,"apl,tax,bill,pass,tonight",1
2017-11-30T17:39:40Z,"apl,readi,fli",0
2017-11-30T17:40:06Z,"g,bullish,unusu,option,activ,detect,baba,abx,aapl,gld,big,bearish,fb,baba,celg,bbi",0
2017-11-30T17:40:14Z,"eat,aapl,long,wa,doa",0
2017-11-30T17:40:31Z,"apl,tax,bill,pass,short",0
2017-11-30T17:41:11Z,"apl,longterm,investor,thi,like,e,ticket,disney,want,miss,thrill,thi,ride",0
2017-11-30T17:41:54Z,"apl,today,daili",1
2017-11-30T17:42:00Z,"apl,pay,expand,dozen,us,bank,credit,union",0
2017-11-30T17:42:10Z,"lli,program,aapl,amzn,fb,nflx,spi,djia,goog,qqq",0
2017-11-30T17:42:30Z,"apl,bought,june,sold,bought,june",1
2017-11-30T17:44:23Z,"e,activ,equiti,option,strike,midday,novemb,bac,aapl,abx",0
2017-11-30T17:47:15Z,"wlo,long,twlo,short,vg,akin,long,aapl,short,bb,trade",1
2017-11-30T17:47:27Z,"apl,watch,market,share,declin,summer,rumor,swirl,seri,model,lte",0
2017-11-30T17:47:57Z,"apl,european,market,collaps,today,becaus,sent,money,pump,us,market,lol",1
2017-11-30T17:48:06Z,"jia,might,end,day,lol,spi,aapl,amzn,qqq,goog",0
2017-11-30T17:49:01Z,"apl,much,resist,wonder,definit,gon,na,hard,time",0
2017-11-30T17:49:27Z,"apl,bueller,bueller",0
2017-11-30T17:51:29Z,"ehr,somehow,thi,manag,team,mang,get,aapl,intc,lead,custom,lower,share,price,year,later",0
2017-11-30T17:52:02Z,"apl,bang,bang",1
2017-11-30T17:52:32Z,"apl,analyst,estim,expect,yoy,revenu,growth,report,amc",0
2017-11-30T17:52:54Z,"eat,excel,guidanc,aapl,deal,last,target,rais",0
2017-11-30T17:54:34Z,"apl,appl,pay,expand,dozen,us,bank,amp,credit,union",1
2017-11-30T17:55:27Z,"apl,pay,hk,shopper,hsbc,hang,seng,bank,add,unionpay,card,unionpay,one,biggest,card,issuer,world",1
2017-11-30T17:58:52Z,"apl,surpris,thi,gt,djia,gt,almost,bought,yesterday,thi",0
2017-11-30T18:00:12Z,"apl,want,blow,short,lit",0
2017-11-30T18:00:19Z,"apl,readi,new,hod",1
2017-11-30T18:01:07Z,"apl,sharp,dip,killer,money,maker,keep,ws",1
2017-11-30T18:01:37Z,"new,daili,high,wa,reach,aapl,aapl",0
2017-11-30T18:01:45Z,"apl,wa,fast",0
2017-11-30T18:02:00Z,"apl,time,vote,conclud",0
2017-11-30T18:02:18Z,"apl,go,break,hod",1
2017-11-30T18:02:54Z,"apl,decemb,unstopp,fridayfishfri",1
2017-11-30T18:03:01Z,"apl,go,min",0
2017-11-30T18:03:02Z,"rket,go,extreamli,crazi,spi,amzn,goog,aapl,dia,qqq,rise,fast,fall,fast,also",0
2017-11-30T18:03:12Z,"apl,apay,gross",0
2017-11-30T18:03:45Z,"apl,look,break,abov",0
2017-11-30T18:04:35Z,"apl,latest,news,trade,summari",0
2017-11-30T18:04:56Z,"apl,bigger,move,tight",1
2017-11-30T18:05:51Z,"apl,undervalu,stock,market,right",0
2017-11-30T18:06:02Z,"apl,thi",1
2017-11-30T18:06:39Z,"apl,need,spi,cooper",0
2017-11-30T18:06:55Z,"apl,unusu,option,activ,trader,sold,put,bid,bought,call,ask",1
2017-11-30T18:07:44Z,"apl,chanc,tax,pass,gt,aapl",1
2017-11-30T18:08:37Z,"b,aapl,amzn,googl,spi,qqq,iwm",0
2017-11-30T18:09:53Z,"apl,januari,gt",1
2017-11-30T18:10:19Z,"apl,stop,consistencykey,stop",0
2017-11-30T18:10:37Z,"apl,block",0
2017-11-30T18:11:06Z,"bullish,unusu,option,activ,detect,aapl",0
2017-11-30T18:11:27Z,"apl,bullish,look,chart,crackhead,make,thi,easi",1
2017-11-30T18:11:30Z,"apl,consistencykey,eat,fish,fri,friiiidayyyi",0
2017-11-30T18:11:51Z,"apl,januari,gt,christma,gift",1
2017-11-30T18:13:04Z,"b,baba,aapl,amzn,v,great,compani,stock",1
2017-11-30T18:13:19Z,"apl,oh,clown,bear,pose,aapl,bearish,chart",0
2017-11-30T18:14:01Z,"apl,think,ws,hire,ani,idiot,walk,door",1
2017-11-30T18:14:44Z,"apl,know,doe,tax,plan,vote,discuss,ani,repatri,holiday",0
2017-11-30T18:16:05Z,"apl,ani,think,see",0
2017-11-30T18:16:06Z,"apl,pullback,pick,call",0
2017-11-30T18:16:54Z,"apl,buyahh,told,flow",1
2017-11-30T18:17:09Z,"apl,know,short,interest,appl,today",1
2017-11-30T18:17:10Z,"apl,pullback",0
2017-11-30T18:18:32Z,"apl,think,drop,littl,mayb",0
2017-11-30T18:19:41Z,"apl,whi,would,someon,want,sell,tax,repatri,close",0
2017-11-30T18:20:59Z,"b,aapl,amzn,nflx,googl,chart,mychartcoachcom,technic,analysi,video",0
2017-11-30T18:22:39Z,"apl,appl,explain,fix,maco,high,sierra,file,share,secur,updat,break,featur",0
2017-11-30T18:22:47Z,"apl,head,new,hod",1
2017-11-30T18:22:54Z,"apl,inevit,tax,bill,inevit,iphon,x,profit,windfal,short,thi,onli,mean,hope,north,korea,nuke,us",1
2017-11-30T18:24:58Z,"apl,friday,fish,fri,bullish",0
2017-11-30T18:26:48Z,apl,1
2017-11-30T18:27:35Z,"apl,may,hit,close,today",0
2017-11-30T18:28:25Z,apl,0
2017-11-30T18:28:46Z,"apl,hourli,mid,bb,hold,tight,weekli,call",1
2017-11-30T18:28:56Z,"apl,tomorrow,appl,watch,huge,see,yesterday,chanc,new,investor,come,board,ride,soon",1
2017-11-30T18:29:15Z,"apl,put,tie,stock,trade,total,premium",0
2017-11-30T18:30:10Z,"ymi,appl,gain,ground,activ,smartphon,china,aapl",0
2017-11-30T18:30:51Z,"apl,bull,back,control,time,high,next,eoy,target",0
2017-11-30T18:31:31Z,"apl,call,sell,around",1
2017-11-30T18:31:47Z,"b,aapl,bidu,nte,baba,nflx,amzn,googl,qqq,xlk,moni,flow,back,tech,onli,matter,time,alway,doe",0
2017-11-30T18:31:57Z,"apl,thi,whi,bull,love,dip,buy",1
2017-11-30T18:32:05Z,"problem,understand,thi,market,come,visit,frank,site,mentor,aapl",0
2017-11-30T18:35:51Z,"apl,januari,befor,er",1
2017-11-30T18:35:52Z,"apl,bang",1
2017-11-30T18:36:09Z,"ple,qualcomm,duel,patent,portfolio,aapl,avgo,intc,ssnlf,tsm,qcom",0
2017-11-30T18:37:55Z,"apl,buy,drop",0
2017-11-30T18:41:05Z,"g,bullish,unusu,option,activ,detect,bac,aapl,abx,baba,big,bearish,bac,celg,fb,ebay",0
2017-11-30T18:41:11Z,"aba,best,compani,china,fb,aapl,amzn,v,pypl,googl,adb,orcl,msft",1
2017-11-30T18:41:15Z,"apl,room,knock,knock",1
2017-11-30T18:41:25Z,"apl,tripl,top",0
2017-11-30T18:41:48Z,"apl,might,grab,put,scalp",0
2017-11-30T18:42:58Z,"apl,spoo,help",0
2017-11-30T18:43:34Z,"apl,say,aapl,plummet",0
2017-11-30T18:43:50Z,"apl,amzn,cmg,baba,tsla,etc,check,tweet",0
2017-11-30T18:46:10Z,"apl,tax,bill,pass,short,term,boom,investor,corpor,long,term,bust,wage,economi,educ,amp,healthcar",0
2017-11-30T18:46:20Z,"apl,set,go,crazi,dure,power,hour",0
2017-11-30T18:52:26Z,"py,qqq,iwm,fb,aapl,amzn",0
2017-11-30T18:55:57Z,"apl,buy,realli,strang,feel,get,amp,walk,away,mayb,keep",0
2017-11-30T18:56:21Z,"apl,januari",1
2017-11-30T18:58:05Z,"apl,know,mean,noth,follow,thought,would,let,know",0
2017-11-30T18:58:15Z,"apl,get,today,becaus,tomorrow,promis",0
2017-11-30T18:59:11Z,"apl,break",1
2017-11-30T19:01:16Z,"apl,fli,birdi,fli",0
2017-11-30T19:01:40Z,"apl,glad,panic,sell,yesterday",1
2017-11-30T19:02:06Z,"apl,dip,buy,consist,chart",1
2017-11-30T19:02:54Z,"apl,may,start,use,power,manag,chip",0
2017-11-30T19:06:09Z,apl,0
2017-11-30T19:07:21Z,"apl,well,time,health,relat,news,today,right,stock,flirt,level,clearli,want,breach,fight",0
2017-11-30T19:07:38Z,"apl,gon,na,sell,thi,go,guy",0
2017-11-30T19:08:14Z,apl,0
2017-11-30T19:08:45Z,"vda,baba,bidu,fb,nflx,aapl,atvi,aei,tsla,oversold,thi,right,time,get",1
2017-11-30T19:09:15Z,"apl,fda,clear,first,medic,devic,accessori,appl,watch",1
2017-11-30T19:11:47Z,"apl,whi,thi,stock,min,tax,bill,pass",0
2017-11-30T19:12:09Z,"apl,dude,sell,today,miss,tomorrow,big,pictur,appl,still,grow,forward,pe,gon,na,shrink,fast",0
2017-11-30T19:12:37Z,"apl,yaaaay,approv,thi,gon,na,fli",1
2017-11-30T19:12:50Z,apl,0
2017-11-30T19:12:54Z,"ple,inc,nasdaq,aapl",0
2017-11-30T19:14:52Z,"clear,first,medic,devic,accessori,appl,watch,aapl",0
2017-11-30T19:16:04Z,"vda,baba,bidu,fb,nflx,aapl,atvi,aei,tsla",0
2017-11-30T19:16:19Z,"ple,iphon,x,continu,well,aapl",0
2017-11-30T19:17:30Z,"alcomm,sue,appl,back,piper,jaffray,analyst,predict,iphon,futur,aapl,qcom",0
2017-11-30T19:19:32Z,"apl,talk,pump,lt,lt,lt,geez,piper,anal,lt,lt,yst,cnbc,twice,within,hr,lt,lt,fricken,joke,much,thi,pump,daili",0
2017-11-30T19:20:06Z,"aba,alibaba,group,hold,ltd,stock,bounc,back,goog,googl,fb,nvda,amzn,msci,aapl,mu,tsla,nflx",1
2017-11-30T19:21:10Z,"apl,peopl,thought,april",0
2017-11-30T19:24:18Z,"apl,holi,cow,medic,news,huge",1
